x p rho alpha1 U rho1 rho2
9.687500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.692500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.697500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.702500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.707500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.712500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.717500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.722500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.727500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.732500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.737500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.742500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.747500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.752500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.757500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.762500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.767500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.772500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.777500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.782500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.787500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.792500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.797500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.802500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.807500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.812500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.817500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.822500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.827500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.832500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.837500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.842500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.847500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.852500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.857500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.862500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.867500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.872500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.877500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.882500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.887500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.892500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.897500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.902500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.907500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.912500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.917500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.922500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.927500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.932500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.937500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.942500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.947500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.952500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.957500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.962500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.967500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.972500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.977500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.982500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.987500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.992500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
